sep=;
"Country Name";"Country FAO Code";"Country ISO2";"Item Name";"Item FAO Code";"Item Category";"Unit of Measure";1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
Germany;79;DE;Pears;521;Fruits;m3;84167200;137127008;119473000;99069296;94240896;187762000;119958000;86640304;93687000;68946600;83445400;94794704;163712000;44515500;104115000;89911504;94552896;90589904;103827000;87167400;81532000;106402000;80153600;118019000;173868000;158062000;158062000;152794000;163331008;147524000;33193000;12639700;12639700;12639700;12639700;12639700;12497500;12497500;12497500;12497500;11011700;11011700;11011700;11528000;11533300;11728200;11048500;11011700;11027500;11001100;10943200;10147600;10131800;10116000;10116000;10142300
Germany;79;DE;Potatoes;116;Vegetables;m3;6073339904;6246660096;6124020224;5847150080;5524780032;5222340096;5102499840;4876539904;4370390016;4628340224;4438880256;4210589952;4142240000;4037959936;3624659968;3715739904;3615689984;3420600064;3201080064;3000059904;2851859968;2814579968;2682850048;2679150080;2629530112;2527980032;2454459904;2405590016;2365789952;2056199936;1251810048;1321880064;1143949952;1074680064;1154349952;1229910016;1111910016;1088770048;1129910016;1114819968;1033219968;1040460032;1052129984;1081440000;1014169984;1004649984;1007070016;951542976;965827008;931644032;947513984;872798016;889278016;896604992;866937024;888180992
Germany;79;DE;"Pumpkins, squash and gourds";394;Vegetables;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;993318;1261700;1142950;1133700;1321860;3481280;3339350;3451950;4119820;4207740;4314160;4779980;5617510;6112630;6572280;7128930;7858670
Germany;79;DE;Tomatoes;388;Vegetables;m3;9763480;9049180;9195200;9147840;8666380;8271730;7482460;7312740;6720790;5915710;6416900;6752360;7281170;7075970;7652150;8540080;8918950;9171530;9285970;8536140;8717680;8741370;9033410;8840040;9005760;9652980;9254410;9629320;9716120;5753910;1140520;1744330;832699;844538;927413;1618040;1069480;1112900;1014230;1290490;1278650;1112900;1160250;1310220;1270750;1101060;1156310;1215500;1247070;1270750;1266810;1243130;1310220;1302320;1293990;1329950
Greece;84;GR;Apples;515;Fruits;m3;202315008;203032992;203035008;205904000;208056992;186532000;186532000;186532992;159270000;150662000;146356992;150660992;144922000;147791008;143487008;140616992;136312992;134160000;134876992;134878000;134876992;135595008;136312992;135595008;139900000;136312000;132726000;129855000;125910000;123399000;122466000;117874000;110461000;108338000;107283000;107259000;107123000;105752000;105768000;101177000;99290896;98067400;109725000;95999904;95806200;95354200;94751400;96369296;97343904;96456000;95642200;95492000;94788600;70388400;86594304;86641696
Greece;84;GR;Asparagus;367;Vegetables;m3;0;0;0;0;0;0;0;0;847720;4238600;4238600;4238600;4238600;4238600;3390880;3390880;3390880;3390880;3390880;3390880;8477200;5934070;5086360;9324900;12715800;14411500;19192600;20345600;25431400;32467800;41537900;55950200;61928500;59897400;60719500;62481000;65534000;68131696;66990400;61910700;52965700;49416100;45256900;44700200;39630900;39131000;39639400;35868700;34578700;34033300;32378100;27890100;24292400;13518000;16954400;8258260
Greece;84;GR;"Carrots and turnips";426;Vegetables;m3;2254550;2569130;2097250;2097250;2097250;2621570;2621570;2621570;5347980;4718820;6291760;4718830;5243130;4718820;5243130;6291750;5767440;7340390;7340390;7340380;6816060;6816080;8389010;7340390;7340380;5830360;5379450;5243130;5243130;6962880;5243130;6291760;6606270;5942540;7305300;7786110;7790260;7739970;7294750;6822360;6582780;6519780;7432090;7022140;7261730;7744110;7455660;7845310;8001510;9385640;8267840;8237550;8536360;6584810;7078230;7244390
Greece;84;GR;Cherries;531;Fruits;m3;35795400;35795300;35795200;35795800;35795600;35795700;35795800;35795500;33558500;33558200;32812600;32812800;32812700;32812600;30575300;30575100;30575300;30575600;30575400;30575000;29829300;31321000;40270200;35795400;51158100;50486800;52350800;55707000;61449500;63089900;67116896;68720096;60762900;61079700;61668400;63596800;64189600;64905600;66820700;68531104;68725800;69746800;70037400;70749696;70032896;71523104;71994200;73893200;76791904;77987904;79126400;81012896;84975600;100294000;101569000;102003000
Greece;84;GR;"Chillies and peppers, green";401;Vegetables;m3;2934170;2790230;3000590;2834520;2845600;2956330;2889900;3321700;2635240;2546650;2768100;3100270;2989540;2768100;3210990;3321720;4318230;3875330;4428950;4096790;4207500;3543160;3653880;4428940;5425480;4481000;4606120;4428950;4318240;4650410;5204020;4650400;4625570;4665890;4913910;4934170;5395690;5689210;5679260;5148770;6097320;5526330;4897430;4922790;4802090;5182980;5020230;4948260;5090170;5128960;5093310;5026220;4955000;4073520;4772200;4842460
Greece;84;GR;"Cucumbers and gherkins";397;Vegetables;m3;13621100;12067400;12193000;11506700;11594300;12470500;12295200;10951800;11302300;11097800;10221700;8761440;8586230;7885300;7885310;7009160;7009160;7885300;8469410;7301210;7301210;7593260;7301210;7885310;9462360;7788940;7301210;7301210;7301210;8498600;7593260;6133010;8424750;8478160;8294480;8139700;8229050;8238370;8233150;8232240;7830700;8018190;7709510;7829820;8051770;8072220;8075140;8153120;8093530;8381480;8690170;8705670;8520790;7078070;7242800;6507730
Greece;84;GR;Grapes;560;Fruits;m3;888796992;876675968;860164992;844553984;843049984;838118976;832764032;815214976;804308992;795902016;790502016;772873984;755252992;744473024;730084992;730081984;751662016;712102016;686928000;665344000;668944000;643771008;640169024;629379008;621828992;618592000;606220032;580147008;563921024;524791008;500827008;479876000;342496992;329267008;321166016;313792000;307019008;306111008;303360000;302552992;301870016;303519008;305777984;291782016;294339008;293816992;290795008;290484992;286297984;281206016;275164000;276142016;264390000;224854000;394964000;403857984
Greece;84;GR;"Lettuce and chicory";372;Vegetables;m3;4268650;3414920;4268660;3984090;3984090;5122390;4837800;6716040;7085980;7114430;7683570;7398990;7683580;7683580;7399000;7399020;7683590;7399000;7399010;7768960;7512850;7968160;8252730;8537300;8608440;8358040;9291460;8537330;8821890;9664240;9391060;10757000;11108400;11392200;11578000;11117600;11297200;11722000;12139200;12861500;13029900;13321900;13543800;13730800;15586300;15640400;15330200;15576700;15964800;15660200;15772800;15968200;16085300;11203200;17131500;16834500
Greece;84;GR;Maize;56;Cereals;m3;1055430016;916752000;1022780032;829984000;795384000;768734016;737408000;817817024;824998976;936596992;926118016;911744000;883555968;723873984;701772032;707296000;679113024;619430976;678009024;953187968;970873024;983576000;1060929984;1276450048;1225410048;1204610048;1447740032;1342759936;1237760000;1147149952;1272579968;1160400000;1171219968;1169560064;1010369984;1173250048;1171680000;1188470016;1163980032;1196579968;1170889984;1232000000;1329600000;1342220032;1365890048;1285740032;1314850048;1486860032;1278860032;1138210048;1182780032;1176489984;1178409984;927673024;838030976;945286976
Greece;84;GR;"Mushrooms and truffles";449;Vegetables;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;21456.5;21300;64133.3984375;21100.5;21511.30078125;20191.30078125;37268.3984375;49206.80078125;45847.5;73029.1015625;67469;65112.30078125;63442.30078125;59939.69921875;56960.6015625;72027;128739;27196.80078125;43542.8984375;55464.3984375;67181.6015625;67047.203125;62964.19921875;60104.3984375;59643.80078125;53295.30078125;49085.80078125;69071.703125;75175.703125;93776.5;106096;171620;226408;194262;185099;112500;93120.796875;90613.796875;97025.296875;274912;433199;303193;274089
Greece;84;GR;"Peaches and nectarines";534;Fruits;m3;231199008;238780992;246355008;253934000;259246000;272887008;263032992;219827008;221342000;223616992;227406000;236503008;227407008;234987008;238776992;227406000;227406000;227407008;227406000;225891008;226648000;228922000;231196992;247116000;253180000;266064992;283500000;302451008;319884992;334288000;352480000;372188000;398400992;404604000;405575008;355103008;351937984;338888992;337780992;339366016;332152000;330760992;332012992;330695008;327964992;327016992;328299008;331468992;332979008;333156000;332107008;330263008;334721984;286974016;364608000;335582016
Greece;84;GR;Pears;521;Fruits;m3;64600100;66256600;67913104;70397904;72882600;86133696;91102800;91102496;88618400;89446096;59630800;79508200;75366704;76195400;73710304;67913000;62943900;61287300;59631000;56318100;55489900;57974600;57974600;59631100;111808000;109324000;108163000;103195000;98224896;96486200;38296400;37708300;37078900;36463700;35324100;34971100;35096000;34618900;36443500;35779400;34926400;35779700;35957500;35936000;36010400;36027000;36267100;36272000;35635500;35407600;37860600;37590800;36891800;28120100;40996300;43795100
Greece;84;GR;Potatoes;116;Vegetables;m3;205735008;205735008;210210000;213504000;203840000;200838000;206412000;198092000;202595008;214528992;187072000;191466000;204740000;205011008;209836992;237960000;254067008;235031008;230636992;237960000;226976000;226976992;234298000;215992992;205011008;201350000;203400000;201350000;205011008;184144000;189943008;188490000;180858000;182150000;191788000;188231008;180079008;179707008;179982000;178711008;171476000;170096992;168996992;167106000;162744992;166374000;168580992;166142000;166404000;163360000;163432000;161003008;158242000;95550096;88594000;97636000
Greece;84;GR;"Pumpkins, squash and gourds";394;Vegetables;m3;1387640;1110110;1233720;1205720;1182410;1159080;1184740;1065800;1103120;1119440;1166080;1166080;1189410;1142760;1096110;1142760;1072800;1096120;1049470;1026150;1049470;1096110;1119430;1049470;969247;1096110;1119440;1096120;1072790;1118040;1086320;1107540;146768;131842;98657.796875;83849;115810;152246;129786;94960;99435.203125;88262.5;95628.1015625;72094.1015625;55631.8984375;48524.8984375;45382.80078125;46541.19921875;62596.30078125;160690;125053;123971;145435;236302;827858;1207400
Greece;84;GR;Tomatoes;388;Vegetables;m3;93062304;79942704;86257296;85981200;81935104;85736400;84847296;89445200;94012600;100541000;106059000;93797904;106304000;120773000;127823000;94411104;105753000;126597000;127823000;146215008;128129000;129049000;144682000;153264992;149494000;125677000;119240000;125677000;131808000;131808000;137938000;159395008;125324000;128753000;129615000;130626000;131105000;137588000;141555008;135392992;118711000;119490000;121408000;122104000;109252000;103855000;101161000;95861504;99853200;97420600;85993800;84295504;81463400;53145800;52600400;55304200
Hungary;97;HU;Apples;515;Fruits;m3;277396992;250115008;147338000;339896992;298689984;186828992;277144992;200912992;313651008;322614016;308155008;351160992;359545984;557081024;382606016;392091008;599675008;372340992;534791008;413915008;448646016;476416000;386110016;324259008;291062016;329504000;324012992;307536992;263603008;208488000;266899008;331702016;295456000;378928000;247128000;214178000;194956992;185071008;166948992;189464992;314128000;196708000;238814000;237462000;230784992;214924992;222420000;236692992;201239008;186884000;181732000;175955008;183204000;182655008;180144992;165862000
Hungary;97;HU;Asparagus;367;Vegetables;m3;10500200;10948800;7466720;5811600;7139980;6981560;7090720;7588050;3415100;3694130;3275590;4009470;3997490;4852570;4246300;6211510;4288600;5726230;6035820;3627400;3718450;2171580;2153380;2110910;3336240;3166470;3548560;3317950;6812110;2177690;2426370;2058890;2492650;2189870;2325110;2505240;4246160;4076260;3936790;4124840;4246150;4167310;4974060;6624000;7054670;12113600;8722740;8516450;8734860;7655160;6860530;6551190;6490610;7703710;7818990;8396110
Hungary;97;HU;"Carrots and turnips";426;Vegetables;m3;11822700;10820900;10620500;9017390;11021300;9818890;10019300;11822800;13425900;12023200;10820900;11021200;10019300;12423900;10420000;13774600;15147200;13373800;12536200;13181400;12141400;10925000;11989100;11119400;9311920;9059430;16255400;21066500;19245100;13029100;13121300;11608300;11774700;14087200;15381600;7552550;10909000;9175670;9201720;5873310;6236010;6995480;11319800;10927100;8452290;11041300;7013520;3687110;3815350;3392540;3777280;3927570;7746920;7714870;7702840;6466900
Hungary;97;HU;Cherries;531;Fruits;m3;15592700;17236800;15502300;13409800;14127700;13166200;13505700;14359400;11911500;13825400;17761900;15660900;21101900;19543200;14335400;16252700;16670200;24642900;25843100;21780100;27268000;42204300;29835500;23454000;52170500;49974000;53270200;53269100;53268700;50522900;47778100;42834500;61506400;26360000;45032200;40088800;42286300;33499200;23449500;28831000;23614500;6029870;10505700;11307300;11477600;6573510;9396340;9857590;10588000;13256700;12466000;12685800;13125000;13619400;14152100;12539800
Hungary;97;HU;"Chillies and peppers, green";401;Vegetables;m3;45182700;51108000;59996800;41108800;44441800;50367300;54070800;50367600;52219400;51848800;54441100;66292400;63699800;59996500;49626900;57034000;67403504;75551400;69244400;56245000;57785600;45553000;41479200;54441300;44442000;53330100;51848700;52589700;54071100;59996900;45375100;66499800;52700400;59274500;56448700;28931700;39223700;36105300;34501700;25013400;25639200;24987400;21591300;21172900;15599100;22054300;19258100;13491800;14669500;11969700;9880920;9806850;9443900;7369950;9899440;10074200
Hungary;97;HU;"Cucumbers and gherkins";397;Vegetables;m3;53991600;50000000;62625400;59365700;59152600;71412800;60541200;55822000;58240300;49092200;43664000;43002300;38665200;41348400;42634700;46611600;54833200;49459800;52841400;39154200;40969800;38330800;34478900;39327100;61986200;43424900;55296600;54818500;40451600;30689700;25349300;28400000;29734100;33534500;34387100;12536800;24099700;18906300;20031000;12022300;10452900;11103400;6428290;9203230;3587200;4303900;4105430;3594550;4223050;3601900;2811690;2940330;2315510;2425770;2550740;2225750
Hungary;97;HU;Grapes;560;Fruits;m3;834484992;894377024;936308992;990622016;1006710016;999937984;978726016;964201984;953406016;937955968;907774016;892112000;871084032;858804992;841995008;815974016;783137984;758246976;709766016;684915968;658528000;650265024;639644992;631830016;627020032;602030016;591484032;580486016;573052032;453228992;450072000;456964992;435486016;413260992;408750016;406924992;403827008;404631008;404231008;362056992;335576000;338270016;379863008;380617984;351260992;308823008;307294016;309401984;310044992;301832000;308319008;295294016;283044000;288760000;294816000;275662016
Hungary;97;HU;"Lettuce and chicory";372;Vegetables;m3;14767100;12989900;13709300;9123170;11241500;12108500;10432300;11848400;11472700;12426300;11299200;11501600;11530400;11039100;11270400;9816720;10085500;10441100;7522200;7880570;6635090;6458760;5837470;6265160;6441400;5880820;6458840;10368800;7383540;6085990;4444560;5008090;4019750;3756780;1609640;3727890;3499590;1913070;2034440;950756;930528;1023000;716680;783147;930526;742688;528841;407467;575078;702230;832274;1011440;1618310;953646;1069240;1089140
Hungary;97;HU;Maize;56;Cereals;m3;5022629888;4834869760;4834089984;4549720064;4585249792;4660299776;4674480128;4742989824;4732219904;4485380096;4972420096;5193769984;5480379904;5480779776;5314979840;5022640128;4810200064;4820440064;5082109952;4660749824;4427709952;4305410048;4196489984;4212470016;4022309888;4259879936;4350219776;4257499904;4110459904;4024839936;4291930112;4487529984;4297019904;4598660096;3841999872;3916389888;3937590016;3804090112;4145339904;4435169792;4678400000;4483890176;4256800000;4425639936;4453170176;4517850112;4011490048;4431790080;4377950208;4011699968;4573810176;4429940224;4620720128;4430369792;4261969920;4455600128
Hungary;97;HU;"Mushrooms and truffles";449;Vegetables;m3;164764;175074;190192;177620;183244;189131;177984;176028;152991;143692;144643;119739;109870;107283;106500;149644;211005;215113;141339;93171;82011.296875;152825;146058;134938;130225;126885;59939.69921875;113921;72027;72070.5;567953;667659;778642;762435;853839;1195670;1500010;1588910;3675310;3822000;4064280;4372500;4729940;3708770;3842900;3975020;3908810;4168030;3697970;2285920;2248920;2957440;2779450;3653750;3987810;4367370
Hungary;97;HU;"Peaches and nectarines";534;Fruits;m3;15794200;24090100;29220400;19601600;25937500;40464100;40906900;43590900;69471296;53616100;71037800;53049700;57881100;63240200;31438300;59358300;42158800;46878100;60195100;45186700;37637700;51328800;40305700;43985600;81537504;80458800;69481904;80171904;48102700;53447500;69481504;64137400;80171904;80171200;62534100;78033000;79102704;40085500;58257700;46499500;55585300;36130800;43976200;43223100;44045800;35606700;36023500;34671200;34874300;31389600;31047500;30839700;30144400;30518500;30491600;29294400
Hungary;97;HU;Pears;521;Fruits;m3;14097100;36577200;14344000;20976200;18545400;22727300;20074000;24281200;29375800;24475100;27626700;26037000;33979000;35919700;28237300;26656300;27237200;29218800;22238800;26481400;25532500;31833100;24373000;23007500;59855200;59854900;59855400;59855400;59855100;47340500;41734000;45028500;54363800;75781200;38439200;38439000;41734300;16473900;15924800;17352600;9884390;10658700;16386000;17819200;17720400;11872200;13146100;14151100;14519000;15013300;14985800;15320900;16473900;15869900;15809500;17541500
Hungary;97;HU;Potatoes;116;Vegetables;m3;967441024;857820992;946265024;892169984;882028992;852656000;747206976;658809024;638307968;626099008;558809984;437907008;445823008;491523008;467772000;415452000;440359008;417300992;377208992;333959008;316505984;302040992;278436992;276343008;252738000;243739008;242047008;273651008;257716992;258355008;279952000;258740000;285863008;266527008;250719008;222076992;228636992;189420000;203046000;168192992;130480000;122355000;112737000;111366000;91316496;81259296;91395696;91481904;80341800;72835904;75563504;90244400;75383504;75491504;67413296;57781100
Hungary;97;HU;"Pumpkins, squash and gourds";394;Vegetables;m3;6788860;7674340;8855000;5608180;5755760;6198510;5017830;4722680;5608190;5313020;4575100;5165430;4722670;5313010;5135920;4964710;5460590;4527880;6384470;5038490;6198520;3178950;4548520;4031980;4312400;2626980;3359000;4380300;3589220;3518390;2774570;2497120;1292830;3438700;3668910;2860160;2296400;1726730;1954000;1286930;1776910;1673600;1850700;1717880;1697210;1375480;1475840;1564380;4170700;3361950;3184860;2804090;1977620;2095680;2151760;2140280
Hungary;97;HU;Tomatoes;388;Vegetables;m3;89839000;91266600;105983000;86871200;80563200;91751800;96753904;90328600;93702200;74577504;67600096;72832304;76934200;77436600;72832000;66068100;75138496;74188496;78863904;77386400;61086900;54728700;50442600;55122200;52786600;53414500;109625000;109210000;115351000;82735600;86188800;53531600;57805200;60819100;70605296;41757100;57386900;52795000;44415000;25319700;26437200;29928100;27563200;24855000;14918000;12025700;10883000;9522600;9807240;7844110;8266870;5357770;7283220;7869230;9472370;8954130
Italy;106;IT;Apples;515;Fruits;m3;748284032;748998016;750428032;760433984;769724992;700398016;687532992;691822016;588193024;557459968;541737984;555315968;536020000;546025024;541737024;521724992;504572992;495280992;500284992;497427008;498140992;505288000;537113984;540844032;546512000;561398016;561849024;569611008;558310016;557545984;554201024;540614976;526163008;509176000;479665984;511312000;464436000;459068000;454536992;446876000;447763008;432596000;406860000;411334016;408347008;408396000;400371008;421668992;417702016;413856992;406375008;390822016;395039008;391244992;391080000;401400000
Italy;106;IT;Asparagus;367;Vegetables;m3;37372200;39570300;38104900;42560200;41944600;42699700;47088500;50232300;50819000;52247900;54922500;51654100;48832700;49353500;48378400;48268400;41116400;41410100;39072200;40310600;41160700;36741700;36133900;38830400;37796900;39299500;39387500;44033300;42310800;44304700;42450400;42941500;41680600;40889200;47778000;47630800;48473500;49829200;40083300;40420600;45036900;46597900;46275200;46920600;47206400;46685600;48275700;41146200;48415500;46216800;38295400;44040700;40742900;46260800;46876500;47457500
Italy;106;IT;"Carrots and turnips";426;Vegetables;m3;18774000;20114900;21456000;29180100;30221600;30302000;30614900;32595100;34901600;34794300;34374200;32653300;27718400;29698600;31812900;31768200;33985400;37261800;35178800;35764400;42313000;36336600;33122600;34794400;37614900;42017900;41508300;43117600;49308400;48459100;49169800;51337800;51409400;47663500;42071500;43135400;43157700;43846100;54806500;60309000;62360900;62477000;61194100;61212000;59482100;62579800;56804600;56607900;56911900;55405500;53420800;47690300;49621300;50537600;51874200;51944400
Italy;106;IT;Cherries;531;Fruits;m3;417760992;403990016;437159008;391284992;366579008;345385984;324088992;284777984;227276992;225131008;217986000;226560000;217268992;210836000;207264992;210124000;207263008;207264992;203692000;200115008;200119008;198687008;165724992;164338000;165283008;164440000;163568000;160159008;161287008;165582000;185774000;186210000;173688000;175811008;177040000;193834000;180968992;192643008;188754000;192668992;195255008;205863008;204104000;202482000;199316992;206378000;206323008;206548000;212455008;214556000;215891008;212524992;218564992;212740000;215292992;214196992
Italy;106;IT;"Chillies and peppers, green";401;Vegetables;m3;47802000;50763100;63876800;64799200;67278000;73128496;76885104;79444400;80049104;82997696;81144704;81453504;86902200;87181504;87900400;86195600;84537504;83729696;83750600;82993600;79351296;80087400;80429904;74977200;74029600;72430496;68268000;67024200;64240800;62878700;63733100;59240600;59164500;56905600;55412200;57954500;57705000;59862400;60272800;61292200;61626400;58195700;60293900;57307400;58322600;56397800;64384600;49583000;49443300;49764800;43685900;48047300;51334200;48880700;48736900;46690700
Italy;106;IT;"Cucumbers and gherkins";397;Vegetables;m3;15893400;15893400;15893400;17113200;17522500;18082600;19938200;19334300;20180600;21007100;23442700;24237400;20327700;20299900;20423000;20176600;19922400;20351500;21436200;21801800;20959400;21424200;22127600;19715700;20923700;20776600;19866700;18650900;17812500;17375400;16707900;16409900;15714600;15559600;15154300;15098700;16998900;11920000;7946690;8133430;6913610;8288400;8443370;9623450;9289680;9186380;8522830;8204960;9075110;8844680;6897740;8463200;9595670;8705600;8224900;8271370
Italy;106;IT;Grapes;560;Fruits;m3;6948499968;6925109760;6836380160;6782090240;6390770176;6309830144;6094450176;5724219904;5453380096;5469389824;5242140160;5311190016;5353099776;5425010176;5457900032;5525689856;5537600000;5546209792;5333349888;5544189952;5486640128;5435700224;4548939776;4519869952;4404830208;4358219776;4338710016;4300170240;4262220032;4209619968;4080539904;4008800000;3897220096;3804320000;3695180032;3683510016;3614729984;3593600000;3605129984;3586800128;3533900032;3437169920;3433979904;3234459904;3259089920;3230320128;3213890048;3238980096;3295689984;3195389952;2981090048;2821989888;2885540096;2803680000;2765339904;2745740032
Italy;106;IT;"Lettuce and chicory";372;Vegetables;m3;116374000;126044000;143383008;142016000;145276992;148404992;146500992;149679008;146514000;148468992;143956992;145090000;144152992;146848000;148268000;146540992;147215008;152247008;155136992;153740000;154311008;153016992;151426000;155140992;154040992;157251008;159055008;162987008;166027008;162472992;162552992;163551008;166611008;168508992;164351008;160276000;168208000;168602000;171548992;170812992;168632000;164667008;164620992;165360992;166758000;166724992;160055008;160056000;145480992;142896000;137818000;112642000;121422000;110008000;104466000;114518000
Italy;106;IT;Maize;56;Cereals;m3;5719340032;5352800256;5353739776;5123180032;4909929984;4719269888;4857959936;4621360128;4773600256;4901649920;4462680064;4257700096;4253910016;4252460032;4285860096;4246690048;4695520256;4434010112;4474849792;4499659776;4722330112;4807620096;4690440192;4589760000;4408900096;4054660096;3671350016;4025410048;3842480128;3668470016;4103869952;4079749888;4429219840;4348020224;4496130048;4887949824;4965490176;4628960256;4911799808;5083840000;5300469760;5312940032;5557989888;5719059968;5318750208;5294080000;5033189888;4737410048;4374300160;4428170240;4753319936;4675500032;4339010048;4156640000;3475369984;3156969984
Italy;106;IT;"Mushrooms and truffles";449;Vegetables;m3;2130070;2184930;6050760;1716870;4147900;4053840;4003570;2668590;2631130;1332310;5908100;6297330;6286570;6695510;8242910;6391960;6435660;7442890;7349620;7733190;7808620;8056780;6947260;7051320;6706040;8625860;9357790;9475740;11866200;11534300;4326260;4580680;3385290;3640350;4681480;4229320;2445150;2430940;2999280;4211040;5030300;5112510;3640800;3970240;6616260;8933180;5559380;21193100;54811400;45620600;50097800;57630700;65198600;38662800;40988600;52033400
Italy;106;IT;"Peaches and nectarines";534;Fruits;m3;578412992;598030016;618326976;635912000;649443008;684620032;660265984;547968000;554731008;561500032;577057984;593292992;585177984;591939008;598705024;577736000;569616000;571646016;572321024;566233024;568262976;569614976;586449024;591251008;604248000;616246016;624596992;631681024;645905984;661728000;672707968;667113024;673006976;680361024;667955008;650822976;643496000;634448000;632211968;628904000;627862976;627233024;604129984;607955008;589452032;580521984;581908992;582212992;629563008;610604992;599246976;480400000;512952000;503846016;488116992;466820992
Italy;106;IT;Pears;521;Fruits;m3;404543008;418123008;428846016;440280992;456004000;541059008;570363008;578942016;557500032;562500992;531052992;503894016;473875008;478878016;464580992;427415008;395252000;383100992;373808992;358800000;348793984;340216992;331847008;325451008;318960000;316016000;313364000;309991008;314815008;317488992;318568000;322355008;321134016;322856000;315680000;369823008;321604992;327537984;320804992;318073984;308960992;299640992;289556000;290235008;279384992;275262016;271208992;290900000;287255008;287561984;281808000;251554000;244735008;233650000;231026000;230755008
Italy;106;IT;Potatoes;116;Vegetables;m3;1583069952;1575139968;1613650048;1487840000;1456240000;1452039936;1417709952;1333820032;1278780032;1197510016;993041984;810849024;761446976;758828992;746908992;725849984;775177024;720968000;705614976;674502016;641368000;620707008;613740032;579867008;574603008;558376000;546724992;531476000;521137984;503721984;463519008;443230016;390675008;361408992;373566016;382468000;379385984;376844000;357616000;342393984;326112992;321870016;309284992;302824992;292297984;302912992;290630016;295081984;295148992;260891008;259598000;244158000;210668992;218868000;210786000;201262000
Italy;106;IT;"Pumpkins, squash and gourds";394;Vegetables;m3;45629600;41254100;46692100;46923400;44873300;47020300;44598200;44251300;40203900;40700900;41351000;40513500;40316500;39772600;41813500;41300900;41172800;41304000;43094900;42185400;43035400;42310500;41907300;41679100;41619800;40982200;39785200;40310200;40494600;41419700;41769800;42457300;43063700;42160500;42160400;43351200;48926800;49758100;44260700;45692000;47745400;50611300;51967600;52045700;52305200;53514700;53202200;51823900;51523800;53989700;56245900;56407700;56944700;56905300;57342700;57775000
Italy;106;IT;Tomatoes;388;Vegetables;m3;623265024;621571008;621105024;609932992;621958016;651769984;638222016;632739008;642499968;637758976;589782976;544814976;539721984;574124992;555374976;490404992;526615008;554412992;642819008;621241984;576380992;610059008;679601984;712897024;702401024;588001984;551089984;569286016;655592000;669224000;636273024;577049024;555246976;569222976;563908992;606486976;565592000;592814976;664580992;673033024;606206976;598886016;640409024;711395008;680902976;599608000;614854016;566656000;606635008;583070016;509640992;481924992;467110016;506270016;525976000;510044000
Morocco;143;MA;Apples;515;Fruits;m3;5974470;5407920;10910000;23976300;19151800;19307300;13940300;19776600;18060400;19840100;20908000;26603500;25245400;37079300;38639600;44623000;99104496;102093000;107268000;104321000;155210000;172292992;152616000;193392992;100419000;100419000;111576000;156207008;189680000;234311008;245468000;262204000;285636000;294560992;296793984;303488992;291215008;291214016;312839008;310184000;319110016;297908992;290099008;291215008;285635008;278940992;289384992;298488992;304983008;304760000;335543008;353150016;466071008;490270016;504403008;543054016
Morocco;143;MA;Asparagus;367;Vegetables;m3;85330496;85330496;95995200;127996000;106663000;68264800;63997900;63997900;42665300;42665300;38398200;38398200;29865900;29865900;26665800;26665800;21332600;21332600;18666000;18666000;15999500;15999500;13332900;13332900;10666300;10666300;7999740;7999740;7999740;5333160;3982130;3814040;4373210;3125240;3167880;3519910;3946530;2986570;1765610;3519860;3839870;3626550;3099680;3711900;4106520;3733210;3626550;4159870;4447820;4554540;3428410;3260840;3241700;2122600;618648;693311
Morocco;143;MA;"Carrots and turnips";426;Vegetables;m3;19966300;26621900;26621900;46588300;26621900;27287400;26621900;33277400;33277400;36605300;36605300;36605300;36604900;38601700;39933000;40598700;41929400;46588100;46588100;47919600;47919500;46588200;47253900;47919500;48585000;49250600;47253800;49250500;53090800;53862800;57896100;61430100;60298600;58321800;60079000;69017200;69882496;68019104;64524800;67752600;59699700;59899300;76538000;74554704;107885000;69416600;56485000;65469900;63147100;85383000;86148400;94933696;93266496;105361000;101010000;86740896
Morocco;143;MA;Cherries;531;Fruits;m3;12374.7998046875;17553.900390625;18596.80078125;21866;20764.900390625;32517.69921875;50932;88016.5;95171;125377;129511;144734;246954;296993;317978;272075;509778;634590;563686;651625;705946;885727;1211820;1138430;3347100;3347140;3347070;3904960;5578510;6694270;6694210;6694190;7809900;7810030;8925610;13388600;10041200;15619700;14682600;14504100;14615800;11603500;14057900;14169300;24545700;15619800;16010300;16479100;17382700;22771700;23385000;16032500;18297100;19692700;21421900;33605200
