sep=;
"Country Name";"Country FAO Code";"Country ISO2";"Item Name";"Item FAO Code";"Item Category";"Unit of Measure";1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
Austria;11;AT;"Berries Nes";558;Fruits;m3;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;449550;742290;1296380;1313110;1120140;1030750;1661550;2090940;1898370;1814520;1738540;1669680;1944350;2212480;2238790;2300050;2509130;2718230;1786460;1509750;1145150;838894;259276;261368;267642;276004;275425;290568;291811;291558
Austria;11;AT;"Beverages, distilled alcoholic";634;Lux-foods;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;11;AT;"Beverages, fermented rice";39;Lux-foods;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;11;AT;Blueberries;552;Fruits;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;11;AT;"Brazil nuts, with shell";216;Fruits;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;11;AT;Bread;20;Cereals;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;11;AT;"Broad beans, horse beans, dry";181;Vegetables;m3;1345850;1756310;4795110;4723750;5123980;10282800;10419500;8614220;1662400;1439790;1202890;1035410;618798;743374;759710;745416;755622;2042240;3267580;4697090;5922590;7352170;8781670;10211200;11436400;12337100;18637700;18584200;18380200;20014100;29361300;28620500;21729500;20588000;14062900;9341260;5683490;4172310;4764590;6028710;5695800;6974240;7076400;5789800;7247980;9302290;9147130;7546160;5756980;8484700;12310500;13993300;12649100;15645400;22015400;22104000
Austria;11;AT;Buckwheat;89;Cereals;m3;634966;606660;544269;476254;439407;822113;209775;136065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;11;AT;Bulgur;21;Cereals;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;11;AT;"Cabbages and other brassicas";358;Vegetables;m3;15916400;15870900;13181100;15577600;21685300;15441100;14202400;14738300;12609700;13176000;15355100;15779900;16588800;18651700;20032000;17933700;18318000;20704400;21452800;24304300;24107100;19920700;8165490;9292970;9657020;9909810;10107000;5511080;5465560;5455450;10319400;10612600;7973390;8615440;11300200;10936200;10809800;8155390;9419400;9611470;9766400;9595300;9414320;9343540;8666030;8463790;8655920;8342440;8630640;8443570;8494120;8150310;7857070;7728070;7042500;6539900
Austria;11;AT;"Cake of Cottonseed";332;"Seeds & Oils";m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;11;AT;"Cake of Linseed";335;"Seeds & Oils";m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;11;AT;"Cake of Palm Kernel";259;Fruits;m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Austria;11;AT;"Cake of Rapeseed";272;"Seeds & Oils";m3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
