sep=;
"Country Name";"Country FAO Code";"Country ISO2";"Item Name";"Item FAO Code";"Item Category";"Unit of Measure";1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
Brazil;21;BR;"Almonds, with shell";221;Fruits;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Brazil;21;BR;Apples;515;Fruits;m3/ton;1083.1600341796875;1071.699951171875;1031.050048828125;1106.72998046875;606.3619995117188;1040.760009765625;1003.4299926757812;997.47900390625;989.5150146484375;962.5780029296875;1004.219970703125;1034.52001953125;1750.969970703125;1667.7099609375;1544.9000244140625;1459.9100341796875;1473.81005859375;1430.9599609375;1265.97998046875;1291.5;998.1069946289062;782.5780029296875;1130.8800048828125;765.906982421875;716.60498046875;607.8419799804688;649.02197265625;531.0070190429688;450.3909912109375;423.75201416015625;501.5509948730469;415.6579895019531;378.5190124511719;399.3949890136719;401.1570129394531;372.635986328125;343.2449951171875;342.8739929199219;313.9859924316406;268.6029968261719;445.5119934082031;379.0469970703125;386.2149963378906;347.05999755859375;430.2770080566406;431.3890075683594;349.73199462890625;349.2030029296875;322.1310119628906;312.14300537109375;293.2120056152344;297.7449951171875;320.5459899902344;277.0369873046875;292.22601318359375;333.9289855957031
Brazil;21;BR;Avocados;572;Fruits;m3/ton;857.6380004882812;849.0590209960938;840.218994140625;836.8159790039062;819.1300048828125;885.5020141601562;867.8889770507812;856.6329956054688;904.2890014648438;911.3889770507812;887.4660034179688;785.448974609375;1174.8800048828125;1150.0899658203125;1144.3900146484375;1140.6800537109375;1243.050048828125;1264.6400146484375;1258.2900390625;1252.2099609375;1370.3699951171875;1320.949951171875;1343.81005859375;1325.5400390625;1368.280029296875;1324.449951171875;1381.1600341796875;1357.8399658203125;1339.7099609375;1296.0699462890625;1223.47998046875;1209.1800537109375;1263.2900390625;1286.719970703125;1267.800048828125;1459.1099853515625;1403.760009765625;1441.56005859375;1308.6700439453125;1303.77001953125;678.708984375;625.8510131835938;567.5490112304688;618.8790283203125;603.1530151367188;561.6199951171875;560.9829711914062;567.9199829101562;534.8380126953125;641.4979858398438;593.0059814453125;529.2150268554688;542.7440185546875;533.3759765625;507.010986328125;491.0989990234375
Brazil;21;BR;Bananas;486;Fruits;m3/ton;780.7100219726562;758.5250244140625;772.7780151367188;736.1489868164062;747.4910278320312;768.0490112304688;693.9600219726562;695.8670043945312;644.8880004882812;616.1279907226562;606.3410034179688;529.0599975585938;958.416015625;961.260009765625;942.989013671875;782.0089721679688;898.8839721679688;862.8179931640625;918.9990234375;906.0599975585938;947.9580078125;952.093017578125;990.3599853515625;919.2219848632812;948.8590087890625;932.1209716796875;951.1370239257812;989.0679931640625;959.4829711914062;968.9340209960938;968.2249755859375;1002.969970703125;1019.02001953125;985.468017578125;998.4730224609375;1094.3399658203125;1119.31005859375;1107.699951171875;1076.43994140625;1053.6500244140625;939.4140014648438;854.9879760742188;852.0540161132812;848.1580200195312;833.22998046875;824.864990234375;825.583984375;833.7490234375;804.0040283203125;795.906005859375;780.9400024414062;792.6500244140625;800.281005859375;782.9299926757812;790.97900390625;789.6329956054688
Brazil;21;BR;"Carrots and turnips";426;Vegetables;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Brazil;21;BR;"Cocoa beans";661;Lux-foods;m3/ton;30166.19921875;32833.19921875;32457;31428.30078125;29740.900390625;26141.900390625;24096.30078125;28732.599609375;20550.5;22337.5;20298.099609375;19261.099609375;21061.19921875;20804.900390625;15862.5;17423.30078125;16386.80078125;15471.400390625;13372.400390625;14991.900390625;14917.400390625;15057.900390625;15404.099609375;17621.5;14939.900390625;14169.2001953125;19561.30078125;17665.5;16676.099609375;25728.099609375;20631.80078125;22078.900390625;21356.099609375;20954.400390625;24684.19921875;25562.30078125;25529.400390625;25064.80078125;32942.30078125;35565.3984375;35552.6015625;33030.1015625;34465.19921875;32319.5;29723.099609375;30230.599609375;30928.30078125;31478.19921875;28866.400390625;27829.400390625;27151.19921875;26799;26676.400390625;25503.099609375;25039.5;33385.8984375
Brazil;21;BR;Coconuts;249;Fruits;m3/ton;5594.97021484375;5604.10986328125;5597.6201171875;5591.43994140625;5561.60986328125;5558.990234375;5597.330078125;5590.56005859375;5597.6201171875;5317.39013671875;5314.72998046875;5323.52001953125;5320.0498046875;5318.72021484375;5316.85986328125;5316.06005859375;5316.06005859375;5328.85009765625;5321.64990234375;4945.6298828125;4948.39990234375;4944.7099609375;4950.93017578125;4953.009765625;4875.10986328125;4944.93994140625;4990.89990234375;4672.64013671875;4907.509765625;4764.14013671875;1927.6800537109375;1907.280029296875;1960.7099609375;1828.5799560546875;1778.47998046875;1610.1199951171875;1692.9599609375;1653.3399658203125;1469.239990234375;1439.56005859375;1363.8599853515625;1016.760009765625;1000.8599853515625;972.8629760742188;990.333984375;1034.6300048828125;1063.6099853515625;946.5250244140625;1020.2999877929688;1028.6099853515625;977.1630249023438;934.7830200195312;947.0900268554688;912.5819702148438;961.3309936523438;939.1510009765625
Brazil;21;BR;Dates;577;Fruits;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Brazil;21;BR;Grapes;560;Fruits;m3/ton;752.5499877929688;908.1439819335938;728.2930297851562;876.947998046875;654.9660034179688;673.0689697265625;673.8670043945312;704.1179809570312;646.427001953125;579.02099609375;757.8590087890625;683.9550170898438;612.0999755859375;494.98199462890625;519.9310302734375;505.5740051269531;472.65899658203125;456.8800048828125;445.27099609375;672.6190185546875;453.781005859375;437.39300537109375;527.801025390625;493.8789978027344;424.9309997558594;512.0369873046875;545.4110107421875;393.7359924316406;437.114990234375;381.29400634765625;475.5419921875;391.5260009765625;399.93701171875;390.28399658203125;380.2380065917969;427.0480041503906;332.8739929199219;410.177001953125;333.4410095214844;305.26800537109375;312.7279968261719;301.9230041503906;335.34600830078125;290.1709899902344;310.6629943847656;313.5589904785156;298.5169982910156;294.1990051269531;311.64801025390625;314.5830078125;286.2799987792969;283.3810119628906;288.8169860839844;283.3240051269531;272.531005859375;409.1050109863281
Brazil;21;BR;"Lemons and limes";497;Fruits;m3/ton;1137.3800048828125;1135.2900390625;1081.68994140625;1144.0999755859375;1081.06005859375;1086.8499755859375;1051.56005859375;1009.8200073242188;972.9879760742188;981.8109741210938;957.322998046875;885.3930053710938;1055.3800048828125;1087.300048828125;1116.5799560546875;1142.3399658203125;1056.8599853515625;1082.8499755859375;973.52197265625;954.2459716796875;939.9739990234375;889.3090209960938;816.2230224609375;812.2030029296875;795.6740112304688;752.4290161132812;741.2659912109375;721.8839721679688;747.5579833984375;1058.56005859375;750.7890014648438;691.718017578125;710.208984375;674.3419799804688;720.9210205078125;721.1190185546875;704.7160034179688;721.2650146484375;689.416015625;711.2919921875;417.7550048828125;415.635009765625;423.8590087890625;402.1619873046875;398.20599365234375;370.7049865722656;363.91400146484375;371.45098876953125;372.24700927734375;342.1449890136719;342.47698974609375;319.91900634765625;318.9800109863281;321.5669860839844;318.718994140625;305.760986328125
Brazil;21;BR;"Lettuce and chicory";372;Vegetables;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
