,Years,Item Name,Country Name,Item Category,Weight_t,uWF
13710,1976,"Peas, green",Romania,Vegetables,62000.0,869.218994140625
13711,1976,"Peas, green",Spain,Vegetables,56000.0,856.0170288085938
13712,1976,"Peas, green",Turkey,Vegetables,35000.0,735.43798828125
13713,1976,Peppermint,Spain,Lux-foods,11858.0,377.4169921875
13714,1976,Persimmons,Italy,Fruits,60690.0,676.8920288085938
13715,1976,Pineapples,Morocco,Fruits,100.0,
13716,1976,Pineapples,Portugal,Fruits,1651.0,818.2440185546875
13717,1976,Pistachios,Greece,Fruits,1899.0,12328.099609375
13718,1976,Pistachios,Italy,Fruits,500.0,770506.0
13719,1976,Pistachios,Turkey,Fruits,4800.0,21202.30078125
13720,1976,Plums and sloes,Austria,Fruits,81896.0,1761.4100341796875
13721,1976,Plums and sloes,France,Fruits,183643.0,606.3820190429688
13722,1976,Plums and sloes,Germany,Fruits,526212.0,311.9979858398437
13723,1976,Plums and sloes,Greece,Fruits,14712.0,184.1289978027344
13724,1976,Plums and sloes,Hungary,Fruits,152340.0,798.9219970703125
13725,1976,Plums and sloes,Italy,Fruits,171400.0,483.8529968261719
13726,1976,Plums and sloes,Morocco,Fruits,16000.0,1283.6500244140625
13727,1976,Plums and sloes,Netherlands,Fruits,7200.0,311.9979858398437
13728,1976,Plums and sloes,Poland,Fruits,209157.0,1761.4100341796875
13729,1976,Plums and sloes,Portugal,Fruits,7993.0,1283.6500244140625
13730,1976,Plums and sloes,Romania,Fruits,566657.0,798.9219970703125
13731,1976,Plums and sloes,Spain,Fruits,86600.0,1072.9100341796875
13732,1976,Plums and sloes,Turkey,Fruits,136600.0,1060.6700439453125
13733,1976,Poppy seed,Austria,Seeds & Oils,204.0,659.4630126953125
13734,1976,Poppy seed,France,Seeds & Oils,1000.0,2374.280029296875
13735,1976,Poppy seed,Germany,Seeds & Oils,657.0,1703.52001953125
13736,1976,Poppy seed,Hungary,Seeds & Oils,1984.0,2267.780029296875
13737,1976,Poppy seed,Netherlands,Seeds & Oils,4733.0,443.8699951171875
13738,1976,Poppy seed,Romania,Seeds & Oils,4500.0,1749.6700439453125
13739,1976,Poppy seed,Turkey,Seeds & Oils,16000.0,1759.3699951171875
13740,1976,Potatoes,Austria,Vegetables,1746027.0,162.29299926757812
13741,1976,Potatoes,France,Vegetables,4326010.0,247.48899841308597
13742,1976,Potatoes,Germany,Vegetables,16624342.0,223.51199340820312
13743,1976,Potatoes,Greece,Vegetables,1018002.0,233.7519989013672
13744,1976,Potatoes,Hungary,Vegetables,1396398.0,297.5169982910156
13745,1976,Potatoes,Italy,Vegetables,2923102.0,248.31500244140625
13746,1976,Potatoes,Morocco,Vegetables,170000.0,326.0899963378906
13747,1976,Potatoes,Netherlands,Vegetables,4857981.0,115.21700286865234
13748,1976,Potatoes,Poland,Vegetables,49951103.0,173.42300415039062
13749,1976,Potatoes,Portugal,Vegetables,1002591.0,742.4829711914062
13750,1976,Potatoes,Romania,Vegetables,4788376.0,237.00100708007807
13751,1976,Potatoes,Spain,Vegetables,5658714.0,283.9849853515625
13752,1976,Potatoes,Turkey,Vegetables,2849998.0,224.6629943847656
13753,1976,"Pulses, nes",France,Vegetables,1000.0,1749.4599609375
13754,1976,"Pulses, nes",Germany,Vegetables,17725.0,2490.419921875
13755,1976,"Pulses, nes",Greece,Vegetables,4797.0,1685.199951171875
13756,1976,"Pulses, nes",Hungary,Vegetables,225.0,
13757,1976,"Pulses, nes",Morocco,Vegetables,25000.0,2587.72998046875
13758,1976,"Pulses, nes",Poland,Vegetables,99600.0,1689.97998046875
13759,1976,"Pulses, nes",Romania,Vegetables,500.0,
13760,1976,"Pulses, nes",Spain,Vegetables,55000.0,4740.31005859375
13761,1976,"Pulses, nes",Turkey,Vegetables,14042.0,1965.6800537109373
13762,1976,"Pumpkins, squash and gourds",France,Vegetables,62821.0,105.6269989013672
13763,1976,"Pumpkins, squash and gourds",Greece,Vegetables,92053.0,12.414199829101562
13764,1976,"Pumpkins, squash and gourds",Hungary,Vegetables,28815.0,172.29600524902344
13765,1976,"Pumpkins, squash and gourds",Italy,Vegetables,321721.0,128.375
13766,1976,"Pumpkins, squash and gourds",Morocco,Vegetables,75000.0,126.43900299072266
13767,1976,"Pumpkins, squash and gourds",Portugal,Vegetables,2000.0,146.51499938964844
13768,1976,"Pumpkins, squash and gourds",Romania,Vegetables,452300.0,2130.659912109375
13769,1976,"Pumpkins, squash and gourds",Spain,Vegetables,107600.0,151.65499877929688
13770,1976,"Pumpkins, squash and gourds",Turkey,Vegetables,315000.0,199.06700134277344
13771,1976,Quinces,France,Fruits,2940.0,393.114013671875
13772,1976,Quinces,Greece,Fruits,13306.0,594.5499877929688
13773,1976,Quinces,Hungary,Fruits,5373.0,349.7980041503906
13774,1976,Quinces,Italy,Fruits,5610.0,279.739990234375
13775,1976,Quinces,Morocco,Fruits,1600.0,812.7470092773438
13776,1976,Quinces,Portugal,Fruits,7517.0,812.7470092773438
13777,1976,Quinces,Romania,Fruits,13000.0,349.7980041503906
13778,1976,Quinces,Spain,Fruits,11082.0,657.8209838867188
13779,1976,Quinces,Turkey,Fruits,43000.0,1388.22998046875
13780,1976,Rapeseed,Austria,Seeds & Oils,4403.0,1821.239990234375
13781,1976,Rapeseed,France,Seeds & Oils,572300.0,1984.780029296875
13782,1976,Rapeseed,Germany,Seeds & Oils,541986.0,1396.8800048828125
13783,1976,Rapeseed,Hungary,Seeds & Oils,66696.0,3203.8798828125
13784,1976,Rapeseed,Italy,Seeds & Oils,1690.0,1637.3199462890625
13785,1976,Rapeseed,Netherlands,Seeds & Oils,34207.0,1152.1500244140625
13786,1976,Rapeseed,Poland,Seeds & Oils,979831.0,1356.010009765625
13787,1976,Rapeseed,Romania,Seeds & Oils,10900.0,2547.719970703125
13788,1976,Rapeseed,Spain,Seeds & Oils,4000.0,1442.6800537109375
13789,1976,Rapeseed,Turkey,Seeds & Oils,5900.0,2088.60009765625
13790,1976,Raspberries,France,Fruits,5176.0,526.8309936523438
13791,1976,Raspberries,Germany,Fruits,18427.0,605.4199829101562
13792,1976,Raspberries,Hungary,Fruits,11442.0,605.4199829101562
13793,1976,Raspberries,Italy,Fruits,179.0,
13794,1976,Raspberries,Morocco,Fruits,50.0,
13795,1976,Raspberries,Netherlands,Fruits,500.0,273.260986328125
13796,1976,Raspberries,Poland,Fruits,18457.0,605.4199829101562
13797,1976,"Rice, paddy",France,Cereals,30400.0,1895.1300048828125
13798,1976,"Rice, paddy",Greece,Cereals,69000.0,1687.8399658203125
13799,1976,"Rice, paddy",Hungary,Cereals,32269.0,4733.6201171875
13800,1976,"Rice, paddy",Italy,Cereals,884702.0,1302.969970703125
13801,1976,"Rice, paddy",Morocco,Cereals,17960.0,2366.8701171875
13802,1976,"Rice, paddy",Portugal,Cereals,97235.0,1907.18994140625
13803,1976,"Rice, paddy",Romania,Cereals,37400.0,2834.010009765625
13804,1976,"Rice, paddy",Spain,Cereals,406199.0,1748.010009765625
13805,1976,"Rice, paddy",Turkey,Cereals,263299.0,1443.5699462890625
13806,1976,"Roots and Tubers, nes",Hungary,Vegetables,2700.0,728.1389770507812
13807,1976,"Roots and Tubers, nes",Morocco,Vegetables,80.0,
13808,1976,"Roots and Tubers, nes",Spain,Vegetables,7167.0,314.1610107421875
13809,1976,Rye,Austria,Cereals,410409.0,648.2310180664062
13810,1976,Rye,France,Cereals,297220.0,1419.8499755859375
13811,1976,Rye,Germany,Cereals,3555156.0,701.9580078125
13812,1976,Rye,Greece,Cereals,7769.0,1618.02001953125
13813,1976,Rye,Hungary,Cereals,157385.0,1971.6500244140625
13814,1976,Rye,Italy,Cereals,35100.0,1628.02001953125
13815,1976,Rye,Morocco,Cereals,5330.0,1062.8299560546875
13816,1976,Rye,Netherlands,Cereals,65231.0,648.4559936523438
13817,1976,Rye,Poland,Cereals,6921924.0,1341.010009765625
13818,1976,Rye,Portugal,Cereals,164842.0,4412.02001953125
13819,1976,Rye,Romania,Cereals,49000.0,2460.830078125
13820,1976,Rye,Spain,Cereals,213900.0,3502.580078125
13821,1976,Rye,Turkey,Cereals,739997.0,1419.1400146484375
13822,1976,Safflower seed,Portugal,Seeds & Oils,14523.0,12137.400390625
13823,1976,Safflower seed,Spain,Seeds & Oils,20000.0,10274.099609375
13824,1976,Safflower seed,Turkey,Seeds & Oils,1600.0,4987.509765625
13825,1976,Seed cotton,Greece,Seeds & Oils,329198.0,2535.429931640625
13826,1976,Seed cotton,Italy,Seeds & Oils,1620.0,11672.099609375
13827,1976,Seed cotton,Morocco,Seeds & Oils,22100.0,4289.43994140625
13828,1976,Seed cotton,Romania,Seeds & Oils,100.0,210124.0
13829,1976,Seed cotton,Spain,Seeds & Oils,125400.0,4014.679931640625
13830,1976,Seed cotton,Turkey,Seeds & Oils,1281549.0,4238.06005859375
13831,1976,Sesame seed,Greece,Seeds & Oils,2072.0,11592.2998046875
13832,1976,Sesame seed,Italy,Seeds & Oils,330.0,552.6420288085938
13833,1976,Sesame seed,Morocco,Seeds & Oils,70.0,7896.56005859375
13834,1976,Sesame seed,Turkey,Seeds & Oils,25000.0,6053.75
13835,1976,Sisal,Morocco,Non edible,600.0,9167.1103515625
13836,1976,Sorghum,France,Cereals,269200.0,844.89697265625
13837,1976,Sorghum,Greece,Cereals,3833.0,2125.2900390625
13838,1976,Sorghum,Hungary,Cereals,11744.0,1573.2099609375
13839,1976,Sorghum,Italy,Cereals,16400.0,935.7039794921876
13840,1976,Sorghum,Morocco,Cereals,19310.0,8065.0400390625
13841,1976,Sorghum,Romania,Cereals,112000.0,2963.0
13842,1976,Sorghum,Spain,Cereals,158900.0,792.760986328125
13843,1976,Sour cherries,Austria,Fruits,2778.0,578.719970703125
13844,1976,Sour cherries,Germany,Fruits,123127.0,882.322998046875
13845,1976,Sour cherries,Greece,Fruits,7528.0,1739.68994140625
13846,1976,Sour cherries,Hungary,Fruits,24895.0,578.719970703125
13847,1976,Sour cherries,Poland,Fruits,41067.0,578.719970703125
13848,1976,Sour cherries,Portugal,Fruits,2483.0,1825.050048828125
13849,1976,Sour cherries,Turkey,Fruits,42600.0,849.8880004882812
13850,1976,Soybeans,France,Vegetables,3110.0,3030.280029296875
13851,1976,Soybeans,Hungary,Vegetables,41863.0,3680.320068359375
13852,1976,Soybeans,Italy,Vegetables,250.0,
13853,1976,Soybeans,Romania,Vegetables,213000.0,3521.4599609375
13854,1976,Soybeans,Spain,Vegetables,5826.0,4947.490234375
13855,1976,Soybeans,Turkey,Vegetables,8500.0,2121.81005859375
13856,1976,"Spices, nes",Greece,Lux-foods,600.0,2415.4599609375
13857,1976,"Spices, nes",Morocco,Lux-foods,3300.0,4443.8798828125
13858,1976,"Spices, nes",Portugal,Lux-foods,100.0,4443.8798828125
13859,1976,"Spices, nes",Romania,Lux-foods,800.0,4585.5
13860,1976,"Spices, nes",Spain,Lux-foods,1950.0,4443.8798828125
13861,1976,"Spices, nes",Turkey,Lux-foods,13411.0,2241.969970703125
13862,1976,Spinach,Austria,Vegetables,2438.0,170.3820037841797
13863,1976,Spinach,France,Vegetables,70270.0,123.46600341796876
13864,1976,Spinach,Germany,Vegetables,49141.0,132.47000122070312
13865,1976,Spinach,Greece,Vegetables,36620.0,221.63499450683597
13866,1976,Spinach,Hungary,Vegetables,5351.0,178.50599670410156
13867,1976,Spinach,Italy,Vegetables,113270.0,124.83399963378906
13868,1976,Spinach,Netherlands,Vegetables,50030.0,53.31460189819336
13869,1976,Spinach,Spain,Vegetables,48500.0,201.42599487304688
13870,1976,Spinach,Turkey,Vegetables,110000.0,214.60899353027344
13871,1976,"Stone fruit, nes",France,Fruits,2000.0,2970.260009765625
13872,1976,"Stone fruit, nes",Italy,Fruits,2200.0,665.0689697265625
13873,1976,"Stone fruit, nes",Morocco,Fruits,200.0,
13874,1976,"Stone fruit, nes",Poland,Fruits,11100.0,665.0689697265625
13875,1976,"Stone fruit, nes",Portugal,Fruits,3000.0,2970.260009765625
13876,1976,"Stone fruit, nes",Turkey,Fruits,30200.0,1461.1400146484375
13877,1976,Strawberries,Austria,Fruits,6881.0,347.0450134277344
13878,1976,Strawberries,France,Fruits,68440.0,493.37200927734375
13879,1976,Strawberries,Germany,Fruits,50684.0,80.45480346679688
13880,1976,Strawberries,Greece,Fruits,8778.0,430.1180114746094
13881,1976,Strawberries,Hungary,Fruits,16905.0,347.0450134277344
13882,1976,Strawberries,Italy,Fruits,156000.0,322.4209899902344
13883,1976,Strawberries,Morocco,Fruits,150.0,
13884,1976,Strawberries,Netherlands,Fruits,18700.0,80.45480346679688
13885,1976,Strawberries,Poland,Fruits,154550.0,937.2769775390624
13886,1976,Strawberries,Portugal,Fruits,2450.0,1587.18994140625
13887,1976,Strawberries,Romania,Fruits,29200.0,785.7990112304688
13888,1976,Strawberries,Spain,Fruits,31300.0,792.656982421875
13889,1976,Strawberries,Turkey,Fruits,18000.0,1063.3199462890625
13890,1976,String beans,France,Vegetables,144335.0,555.0889892578125
13891,1976,String beans,Turkey,Vegetables,55000.0,420.4639892578125
13892,1976,Sugar beet,Austria,Vegetables,2583344.0,87.92479705810547
13893,1976,Sugar beet,France,Vegetables,22868794.0,86.1448974609375
13894,1976,Sugar beet,Germany,Vegetables,24035912.0,103.1439971923828
13895,1976,Sugar beet,Greece,Vegetables,2894212.0,97.24340057373048
13896,1976,Sugar beet,Hungary,Vegetables,3942309.0,134.9600067138672
13897,1976,Sugar beet,Italy,Vegetables,15149229.0,95.95010375976562
13898,1976,Sugar beet,Morocco,Vegetables,2361606.0,170.1909942626953
13899,1976,Sugar beet,Netherlands,Vegetables,6828012.0,65.63359832763672
13900,1976,Sugar beet,Poland,Vegetables,15106843.0,132.76499938964844
13901,1976,Sugar beet,Portugal,Vegetables,128499.0,152.70799255371094
13902,1976,Sugar beet,Romania,Vegetables,6910585.0,148.656005859375
13903,1976,Sugar beet,Spain,Vegetables,10166976.0,176.4929962158203
13904,1976,Sugar beet,Turkey,Vegetables,9406140.0,158.8419952392578
13905,1976,Sugar cane,Morocco,Vegetables,77600.0,313.4429931640625
13906,1976,Sugar cane,Portugal,Vegetables,28408.0,592.1430053710938
13907,1976,Sugar cane,Spain,Vegetables,280000.0,162.6060028076172
13908,1976,Sunflower seed,Austria,Seeds & Oils,522.0,1709.9100341796875
13909,1976,Sunflower seed,France,Seeds & Oils,75640.0,2258.929931640625
13910,1976,Sunflower seed,Greece,Seeds & Oils,4124.0,3087.6298828125
13911,1976,Sunflower seed,Hungary,Seeds & Oils,187817.0,2844.800048828125
13912,1976,Sunflower seed,Italy,Seeds & Oils,52200.0,1847.3800048828125
13913,1976,Sunflower seed,Morocco,Seeds & Oils,15540.0,5281.2099609375
13914,1976,Sunflower seed,Portugal,Seeds & Oils,9193.0,6826.509765625
13915,1976,Sunflower seed,Romania,Seeds & Oils,799300.0,2504.47998046875
13916,1976,Sunflower seed,Spain,Seeds & Oils,311900.0,5715.22998046875
13917,1976,Sunflower seed,Turkey,Seeds & Oils,550002.0,2307.610107421875
13918,1976,Sweet potatoes,Greece,Vegetables,2747.0,324.85400390625
13919,1976,Sweet potatoes,Italy,Vegetables,26400.0,203.3650054931641
13920,1976,Sweet potatoes,Morocco,Vegetables,1000.0,320.3890075683594
13921,1976,Sweet potatoes,Portugal,Vegetables,67300.0,680.843017578125
13922,1976,Sweet potatoes,Spain,Vegetables,43300.0,459.8919982910156
13923,1976,"Tangerines, mandarins, clem.",France,Fruits,28872.0,453.9450073242188
13924,1976,"Tangerines, mandarins, clem.",Greece,Fruits,42379.0,450.6619873046875
13925,1976,"Tangerines, mandarins, clem.",Italy,Fruits,346551.0,390.9320068359375
13926,1976,"Tangerines, mandarins, clem.",Morocco,Fruits,118000.0,1746.6300048828125
13927,1976,"Tangerines, mandarins, clem.",Portugal,Fruits,14988.0,1746.6300048828125
13928,1976,"Tangerines, mandarins, clem.",Spain,Fruits,660099.0,589.677978515625
13929,1976,"Tangerines, mandarins, clem.",Turkey,Fruits,126000.0,742.2239990234375
13930,1976,Taro (cocoyam),Turkey,Vegetables,1100.0,1170.97998046875
13931,1976,Tea,Portugal,Lux-foods,242.0,10286.0
13932,1976,Tea,Turkey,Lux-foods,59547.0,5593.75
13933,1976,"Tobacco, unmanufactured",Austria,Non edible,587.0,1404.5
13934,1976,"Tobacco, unmanufactured",France,Non edible,62050.0,894.1849975585938
13935,1976,"Tobacco, unmanufactured",Germany,Non edible,15428.0,1445.8499755859375
13936,1976,"Tobacco, unmanufactured",Greece,Non edible,141675.0,1501.1700439453125
13937,1976,"Tobacco, unmanufactured",Hungary,Non edible,19381.0,2802.8798828125
13938,1976,"Tobacco, unmanufactured",Italy,Non edible,108642.0,1427.97998046875
13939,1976,"Tobacco, unmanufactured",Morocco,Non edible,5617.0,2398.449951171875
13940,1976,"Tobacco, unmanufactured",Poland,Non edible,124880.0,1501.5699462890625
13941,1976,"Tobacco, unmanufactured",Portugal,Non edible,10900.0,1038.2900390625
13942,1976,"Tobacco, unmanufactured",Romania,Non edible,64000.0,2352.2900390625
13943,1976,"Tobacco, unmanufactured",Spain,Non edible,29100.0,1415.469970703125
13944,1976,"Tobacco, unmanufactured",Turkey,Non edible,323962.0,2588.179931640625
13945,1976,Tomatoes,Austria,Vegetables,18152.0,84.08319854736328
13946,1976,Tomatoes,France,Vegetables,581271.0,127.46900177001952
13947,1976,Tomatoes,Germany,Vegetables,67824.0,125.91500091552734
13948,1976,Tomatoes,Greece,Vegetables,1042873.0,90.52980041503906
13949,1976,Tomatoes,Hungary,Vegetables,395281.0,167.14199829101562
13950,1976,Tomatoes,Italy,Vegetables,2968643.0,165.19500732421875
13951,1976,Tomatoes,Morocco,Vegetables,450000.0,149.55999755859375
13952,1976,Tomatoes,Netherlands,Vegetables,373000.0,26.1343994140625
13953,1976,Tomatoes,Poland,Vegetables,379503.0,323.06201171875
13954,1976,Tomatoes,Portugal,Vegetables,630949.0,80.85710144042969
13955,1976,Tomatoes,Romania,Vegetables,1472800.0,199.55999755859372
13956,1976,Tomatoes,Spain,Vegetables,2078004.0,117.81400299072266
13957,1976,Tomatoes,Turkey,Vegetables,2749991.0,192.13299560546875
13958,1976,Vegetables fresh nes,Austria,Vegetables,199999.0,198.45899963378903
13959,1976,Vegetables fresh nes,France,Vegetables,2342005.0,688.3930053710938
13960,1976,Vegetables fresh nes,Germany,Vegetables,816652.0,254.46099853515625
13961,1976,Vegetables fresh nes,Greece,Vegetables,107344.0,61.33789825439453
13962,1976,Vegetables fresh nes,Hungary,Vegetables,121777.0,506.1289978027344
13963,1976,Vegetables fresh nes,Italy,Vegetables,2192004.0,167.26699829101562
13964,1976,Vegetables fresh nes,Morocco,Vegetables,130000.0,226.8509979248047
13965,1976,Vegetables fresh nes,Netherlands,Vegetables,434999.0,166.81199645996094
13966,1976,Vegetables fresh nes,Poland,Vegetables,856799.0,208.5319976806641
13967,1976,Vegetables fresh nes,Portugal,Vegetables,500000.0,89.12059783935547
13968,1976,Vegetables fresh nes,Romania,Vegetables,459500.0,155.08900451660156
13969,1976,Vegetables fresh nes,Spain,Vegetables,439545.0,131.54299926757812
13970,1976,Vegetables fresh nes,Turkey,Vegetables,45550.0,312.92999267578125
13971,1976,"Vegetables, leguminous nes",France,Vegetables,8792.0,448.9280090332031
13972,1976,"Vegetables, leguminous nes",Germany,Vegetables,10783.0,1289.050048828125
13973,1976,"Vegetables, leguminous nes",Greece,Vegetables,14107.0,1995.6700439453125
13974,1976,"Vegetables, leguminous nes",Italy,Vegetables,121300.0,1097.0899658203125
13975,1976,"Vegetables, leguminous nes",Morocco,Vegetables,12000.0,7256.1298828125
13976,1976,"Vegetables, leguminous nes",Netherlands,Vegetables,15000.0,684.9869995117188
13977,1976,"Vegetables, leguminous nes",Portugal,Vegetables,36000.0,3946.739990234375
13978,1976,"Vegetables, leguminous nes",Spain,Vegetables,166600.0,3332.0400390625
13979,1976,"Vegetables, leguminous nes",Turkey,Vegetables,60000.0,2895.22998046875
13980,1976,Vetches,Germany,Vegetables,5943.0,3451.929931640625
13981,1976,Vetches,Greece,Vegetables,21537.0,1883.8699951171875
13982,1976,Vetches,Hungary,Vegetables,1803.0,7333.6298828125
13983,1976,Vetches,Italy,Vegetables,9100.0,2675.260009765625
13984,1976,Vetches,Morocco,Vegetables,26400.0,3969.929931640625
13985,1976,Vetches,Poland,Vegetables,16112.0,3084.590087890625
13986,1976,Vetches,Spain,Vegetables,41500.0,3459.3701171875
13987,1976,Vetches,Turkey,Vegetables,147500.0,2401.320068359375
13988,1976,"Walnuts, with shell",Austria,Fruits,4241.0,2074.760009765625
13989,1976,"Walnuts, with shell",France,Fruits,36019.0,609.9089965820312
13990,1976,"Walnuts, with shell",Germany,Fruits,9867.0,2074.760009765625
13991,1976,"Walnuts, with shell",Greece,Fruits,25314.0,2074.760009765625
13992,1976,"Walnuts, with shell",Hungary,Fruits,18405.0,2074.760009765625
13993,1976,"Walnuts, with shell",Italy,Fruits,49000.0,2074.760009765625
13994,1976,"Walnuts, with shell",Morocco,Fruits,5100.0,4759.9599609375
13995,1976,"Walnuts, with shell",Portugal,Fruits,6152.0,4759.9599609375
13996,1976,"Walnuts, with shell",Romania,Fruits,29967.0,2074.760009765625
13997,1976,"Walnuts, with shell",Spain,Fruits,9786.0,609.9089965820312
13998,1976,"Walnuts, with shell",Turkey,Fruits,135000.0,2615.530029296875
13999,1976,Watermelons,France,Fruits,3900.0,249.04200744628903
14000,1976,Watermelons,Greece,Fruits,628617.0,140.7989959716797
14001,1976,Watermelons,Hungary,Fruits,93759.0,333.0480041503906
14002,1976,Watermelons,Italy,Fruits,798861.0,127.43399810791016
14003,1976,Watermelons,Morocco,Fruits,127000.0,257.5780029296875
14004,1976,Watermelons,Portugal,Fruits,2100.0,768.9290161132812
14005,1976,Watermelons,Spain,Fruits,517599.0,283.2560119628906
14006,1976,Watermelons,Turkey,Fruits,2899997.0,209.17300415039065
14007,1976,Wheat,Austria,Cereals,1233514.0,816.1640014648438
14008,1976,Wheat,France,Cereals,16126060.0,1091.8599853515625
14009,1976,Wheat,Germany,Cereals,9416521.0,1120.52001953125
14010,1976,Wheat,Greece,Cereals,2376006.0,1429.4200439453125
14011,1976,Wheat,Hungary,Cereals,5148104.0,946.1929931640624
14012,1976,Wheat,Italy,Cereals,9105803.0,1507.6099853515625
14013,1976,Wheat,Morocco,Cereals,2188942.0,3353.510009765625
14014,1976,Wheat,Netherlands,Cereals,709585.0,780.7410278320312
14015,1976,Wheat,Poland,Cereals,5744771.0,1278.4200439453125
14016,1976,Wheat,Portugal,Cereals,694135.0,3708.2099609375
14017,1976,Wheat,Romania,Cereals,6724235.0,1612.5699462890625
14018,1976,Wheat,Spain,Cereals,4436201.0,2369.4599609375
14019,1976,Wheat,Turkey,Cereals,16577481.0,2636.419921875
14020,1976,Yams,Portugal,Vegetables,2943.0,357.0299987792969
14021,1977,"Almonds, with shell",France,Fruits,1280.0,15856.7001953125
14022,1977,"Almonds, with shell",Greece,Fruits,31108.0,7792.58984375
14023,1977,"Almonds, with shell",Hungary,Fruits,1425.0,7792.58984375
14024,1977,"Almonds, with shell",Italy,Fruits,176101.0,7792.58984375
14025,1977,"Almonds, with shell",Morocco,Fruits,18000.0,26615.5
14026,1977,"Almonds, with shell",Portugal,Fruits,11577.0,26615.5
14027,1977,"Almonds, with shell",Spain,Fruits,155200.0,15856.7001953125
14028,1977,"Almonds, with shell",Turkey,Fruits,24000.0,4038.1201171875
14029,1977,"Anise, badian, fennel, corian.",Greece,Lux-foods,650.0,5875.1201171875
14030,1977,"Anise, badian, fennel, corian.",Hungary,Lux-foods,100.0,143722.0
14031,1977,"Anise, badian, fennel, corian.",Morocco,Lux-foods,10000.0,5120.43994140625
14032,1977,"Anise, badian, fennel, corian.",Netherlands,Lux-foods,2000.0,1981.06005859375
14033,1977,"Anise, badian, fennel, corian.",Spain,Lux-foods,2000.0,5120.43994140625
14034,1977,"Anise, badian, fennel, corian.",Turkey,Lux-foods,2700.0,4087.530029296875
14035,1977,Apples,Austria,Fruits,263509.0,127.0790023803711
14036,1977,Apples,France,Fruits,1687000.0,302.2869873046875
14037,1977,Apples,Germany,Fruits,1473567.0,235.53399658203125
14038,1977,Apples,Greece,Fruits,223901.0,608.8099975585938
14039,1977,Apples,Hungary,Fruits,1105447.0,542.4730224609375
14040,1977,Apples,Italy,Fruits,1790599.0,281.7900085449219
14041,1977,Apples,Morocco,Fruits,40000.0,2477.610107421875
14042,1977,Apples,Netherlands,Fruits,315001.0,235.53399658203125
14043,1977,Apples,Poland,Fruits,911929.0,127.0790023803711
14044,1977,Apples,Portugal,Fruits,94471.0,2477.610107421875
14045,1977,Apples,Romania,Fruits,593443.0,542.4730224609375
14046,1977,Apples,Spain,Fruits,730000.0,744.6439819335938
14047,1977,Apples,Turkey,Fruits,900001.0,405.31298828125
14048,1977,Apricots,Austria,Fruits,4304.0,1112.43994140625
14049,1977,Apricots,France,Fruits,66873.0,1208.6300048828125
14050,1977,Apricots,Germany,Fruits,1782.0,1208.6300048828125
14051,1977,Apricots,Greece,Fruits,72188.0,613.8610229492188
14052,1977,Apricots,Hungary,Fruits,45640.0,1657.300048828125
14053,1977,Apricots,Italy,Fruits,82700.0,1112.43994140625
14054,1977,Apricots,Morocco,Fruits,59000.0,3182.4599609375
14055,1977,Apricots,Portugal,Fruits,3640.0,3182.4599609375
14056,1977,Apricots,Romania,Fruits,47357.0,1657.300048828125
14057,1977,Apricots,Spain,Fruits,65500.0,2533.449951171875
14058,1977,Apricots,Turkey,Fruits,151000.0,1083.969970703125
14059,1977,Artichokes,France,Vegetables,112747.0,899.93701171875
14060,1977,Artichokes,Greece,Vegetables,32259.0,681.47998046875
14061,1977,Artichokes,Italy,Vegetables,578201.0,627.4119873046875
14062,1977,Artichokes,Morocco,Vegetables,29000.0,1401.1099853515625
14063,1977,Artichokes,Spain,Vegetables,250700.0,663.5670166015625
14064,1977,Artichokes,Turkey,Vegetables,8000.0,781.7410278320312
14065,1977,Asparagus,Austria,Vegetables,300.0,
14066,1977,Asparagus,France,Vegetables,45009.0,2520.1201171875
14067,1977,Asparagus,Germany,Vegetables,15007.0,2215.68994140625
14068,1977,Asparagus,Greece,Vegetables,362.0,
14069,1977,Asparagus,Hungary,Vegetables,1386.0,3094.22998046875
14070,1977,Asparagus,Italy,Vegetables,32180.0,1277.699951171875
14071,1977,Asparagus,Morocco,Vegetables,8000.0,2666.580078125
14072,1977,Asparagus,Netherlands,Vegetables,6600.0,1881.43994140625
14073,1977,Asparagus,Spain,Vegetables,34300.0,3869.68994140625
14074,1977,Asparagus,Turkey,Vegetables,186.0,
14075,1977,Avocados,France,Fruits,95.0,
14076,1977,Avocados,Morocco,Fruits,1000.0,718.6370239257812
14077,1977,Avocados,Spain,Fruits,4000.0,888.0089721679688
14078,1977,Bananas,Greece,Fruits,3126.0,13511.5
14079,1977,Bananas,Italy,Fruits,100.0,
14080,1977,Bananas,Portugal,Fruits,25514.0,242.83999633789065
14081,1977,Bananas,Spain,Fruits,393399.0,323.8819885253906
14082,1977,Bananas,Turkey,Fruits,22000.0,401.3689880371094
14083,1977,Barley,Austria,Cereals,1211734.0,487.2900085449219
14084,1977,Barley,France,Cereals,10261386.0,950.1669921875
14085,1977,Barley,Germany,Cereals,11263900.0,728.8079833984375
14086,1977,Barley,Greece,Cereals,662002.0,1366.31005859375
14087,1977,Barley,Hungary,Cereals,708190.0,610.6259765625
14088,1977,Barley,Italy,Cereals,666897.0,1125.22998046875
14089,1977,Barley,Morocco,Cereals,1347001.0,5341.6298828125
14090,1977,Barley,Netherlands,Cereals,286554.0,504.4880065917969
14091,1977,Barley,Poland,Cereals,3396322.0,1164.81005859375
